message,timestamp,severity,tags,attributes
uploading snapshot,2026-09-08T16:39:39.010911132Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""railway.progress"",""status"":""complete"",""size"":39935583,""duration_ms"":764}"
local://prepare-driver,2026-09-08T16:39:39.105018330Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:e2cff11f5e3442f5d8c80ceaa9b998d75d4c002574268c6615068b86a87d8fa1"",""started"":""2026-09-08T16:39:38.706825724Z"",""completed"":""2026-09-08T16:39:39.104688115Z""}"
local://prepare-context,2026-09-08T16:39:39.262862158Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:1e4b15cc09dccdbc305ac174403db16d734a98f58c62351aae353264c44eac8f"",""started"":""2026-09-08T16:39:38.706700637Z"",""completed"":""2026-09-08T16:39:39.262448647Z""}"
[railway] prepare railpack-v0.39.0,2026-09-08T16:39:39.298242382Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:e0fe77c419a140859c07db912ceb62d2150dc846e29ac6ad77672978d4b98805"",""inputs"":[""sha256:56f3f57001b11667178741501c7fe0bc973e9e10e1e21857cf6a5f495dfa1652"",""sha256:1e4b15cc09dccdbc305ac174403db16d734a98f58c62351aae353264c44eac8f"",""sha256:e2cff11f5e3442f5d8c80ceaa9b998d75d4c002574268c6615068b86a87d8fa1""],""started"":""2026-09-08T16:39:39.297745927Z""}"
"scheduling build on Metal builder ""builder-rdptcy""",2026-09-08T16:39:40.894388189Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":null,""deploymentInstanceId"":null}","{""level"":""info""}"
"                   
[38;2;125;86;243m╭─────────────────╮[0m
[38;2;125;86;243m│[0m Railpack 0.39.0 [38;2;125;86;243m│[0m
[38;2;125;86;243m╰─────────────────╯[0m

  [97m↳ Detected Node[0m
  [97m↳ Using npm package manager[0m
  [97m↳ Custom start command detected, skipping Caddy start[0m
  [97m↳ Installing npm@10.8.2 with Corepack[0m
            
  [1mPackages[0m  
  [38;5;238m──────────[0m
  [95mnode[0m  [38;5;238m│[0m  [96m20.20.0[0m  [38;5;238m│[0m  idiomatic-version-file (20.20.0)
            
  [1mSteps[0m     
  [38;5;238m──────────[0m
  [95m▸ install[0m
    [38;5;245m$[0m [1mnpm i -g corepack@latest && corepack enable && corepack prepare --activate[0m
    [38;5;245m$[0m [1mnpm ci --include=dev --legacy-peer-deps[0m
         
  [95m▸ build[0m
    [38;5;245m$[0m [1mnpm run build[0m
            
  [1mDeploy[0m    
  [38;5;238m──────────[0m
    [38;5;245m$[0m [1mnpm run start[0m

",2026-09-08T16:39:41.197366365Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""log"",""vertex"":""sha256:e0fe77c419a140859c07db912ceb62d2150dc846e29ac6ad77672978d4b98805"",""stream"":1,""data"":""ICAgICAgICAgICAgICAgICAgIAobWzM4OzI7MTI1Ozg2OzI0M23ila3ilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDilIDila4bWzBtChtbMzg7MjsxMjU7ODY7MjQzbeKUghtbMG0gUmFpbHBhY2sgMC4zOS4wIBtbMzg7MjsxMjU7ODY7MjQzbeKUghtbMG0KG1szODsyOzEyNTs4NjsyNDNt4pWw4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pWvG1swbQoKICAbWzk3beKGsyBEZXRlY3RlZCBOb2RlG1swbQogIBtbOTdt4oazIFVzaW5nIG5wbSBwYWNrYWdlIG1hbmFnZXIbWzBtCiAgG1s5N23ihrMgQ3VzdG9tIHN0YXJ0IGNvbW1hbmQgZGV0ZWN0ZWQsIHNraXBwaW5nIENhZGR5IHN0YXJ0G1swbQogIBtbOTdt4oazIEluc3RhbGxpbmcgbnBtQDEwLjguMiB3aXRoIENvcmVwYWNrG1swbQogICAgICAgICAgICAKICAbWzFtUGFja2FnZXMbWzBtICAKICAbWzM4OzU7MjM4beKUgOKUgOKUgOKUgOKUgOKUgOKUgOKUgOKUgOKUgBtbMG0KICAbWzk1bW5vZGUbWzBtICAbWzM4OzU7MjM4beKUghtbMG0gIBtbOTZtMjAuMjAuMBtbMG0gIBtbMzg7NTsyMzht4pSCG1swbSAgaWRpb21hdGljLXZlcnNpb24tZmlsZSAoMjAuMjAuMCkKICAgICAgICAgICAgCiAgG1sxbVN0ZXBzG1swbSAgICAgCiAgG1szODs1OzIzOG3ilIDilIDilIDilIDilIDilIDilIDilIDilIDilIAbWzBtCiAgG1s5NW3ilrggaW5zdGFsbBtbMG0KICAgIBtbMzg7NTsyNDVtJBtbMG0gG1sxbW5wbSBpIC1nIGNvcmVwYWNrQGxhdGVzdCAmJiBjb3JlcGFjayBlbmFibGUgJiYgY29yZXBhY2sgcHJlcGFyZSAtLWFjdGl2YXRlG1swbQogICAgG1szODs1OzI0NW0kG1swbSAbWzFtbnBtIGNpIC0taW5jbHVkZT1kZXYgLS1sZWdhY3ktcGVlci1kZXBzG1swbQogICAgICAgICAKICAbWzk1beKWuCBidWlsZBtbMG0KICAgIBtbMzg7NTsyNDVtJBtbMG0gG1sxbW5wbSBydW4gYnVpbGQbWzBtCiAgICAgICAgICAgIAogIBtbMW1EZXBsb3kbWzBtICAgIAogIBtbMzg7NTsyMzht4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSA4pSAG1swbQogICAgG1szODs1OzI0NW0kG1swbSAbWzFtbnBtIHJ1biBzdGFydBtbMG0KCg=="",""timestamp"":""2026-09-08T16:39:41.197366365Z""}"
[railway] prepare railpack-v0.39.0,2026-09-08T16:39:41.850886202Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:e0fe77c419a140859c07db912ceb62d2150dc846e29ac6ad77672978d4b98805"",""inputs"":[""sha256:56f3f57001b11667178741501c7fe0bc973e9e10e1e21857cf6a5f495dfa1652"",""sha256:1e4b15cc09dccdbc305ac174403db16d734a98f58c62351aae353264c44eac8f"",""sha256:e2cff11f5e3442f5d8c80ceaa9b998d75d4c002574268c6615068b86a87d8fa1""],""started"":""2026-09-08T16:39:39.297745927Z"",""completed"":""2026-09-08T16:39:41.850332992Z""}"
🚂 Caching Disabled - build performance will be impacted,2026-09-08T16:39:42.182508336Z,warn,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""warn""}"
resolve image config for docker-image://ghcr.io/railwayapp/railpack-frontend:v0.39.0,2026-09-08T16:39:42.186849779Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:33798ac83e87face1192e5633c5d8099e12fa829325dac33431920b16c0269e1"",""started"":""2026-09-08T16:39:42.186542308Z""}"
resolve image config for docker-image://ghcr.io/railwayapp/railpack-frontend:v0.39.0,2026-09-08T16:39:42.513898922Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:33798ac83e87face1192e5633c5d8099e12fa829325dac33431920b16c0269e1"",""started"":""2026-09-08T16:39:42.186542308Z"",""completed"":""2026-09-08T16:39:42.513320364Z""}"
docker-image://ghcr.io/railwayapp/railpack-frontend:v0.39.0@sha256:db24dc37640b6887c3d455b40876ea30f75182964479670cba6e4cde7ffef103,2026-09-08T16:39:42.514351892Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:d069463b57183a9c204bc4286bed473cc586e974e422334a385f77d2528276d1""}"
docker-image://ghcr.io/railwayapp/railpack-frontend:v0.39.0@sha256:db24dc37640b6887c3d455b40876ea30f75182964479670cba6e4cde7ffef103,2026-09-08T16:39:42.514595146Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:d069463b57183a9c204bc4286bed473cc586e974e422334a385f77d2528276d1"",""started"":""2026-09-08T16:39:42.514312322Z""}"
docker-image://ghcr.io/railwayapp/railpack-frontend:v0.39.0@sha256:db24dc37640b6887c3d455b40876ea30f75182964479670cba6e4cde7ffef103,2026-09-08T16:39:42.587211259Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:d069463b57183a9c204bc4286bed473cc586e974e422334a385f77d2528276d1"",""started"":""2026-09-08T16:39:42.514312322Z"",""completed"":""2026-09-08T16:39:42.587002476Z""}"
docker-image://ghcr.io/railwayapp/railpack-frontend:v0.39.0@sha256:db24dc37640b6887c3d455b40876ea30f75182964479670cba6e4cde7ffef103,2026-09-08T16:39:42.587806002Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:d069463b57183a9c204bc4286bed473cc586e974e422334a385f77d2528276d1"",""started"":""2026-09-08T16:39:42.587455105Z"",""completed"":""2026-09-08T16:39:42.58749865Z"",""cached"":true}"
load build definition from ./railpack-plan.json,2026-09-08T16:39:42.941112771Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:393b6b64d055719fcaaea7d6992ecec4f2e2589d22bf91023333c4dd3be30754""}"
load build definition from ./railpack-plan.json,2026-09-08T16:39:42.941243907Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:393b6b64d055719fcaaea7d6992ecec4f2e2589d22bf91023333c4dd3be30754"",""started"":""2026-09-08T16:39:42.941009726Z"",""completed"":""2026-09-08T16:39:42.941111639Z""}"
load build definition from ./railpack-plan.json,2026-09-08T16:39:42.941497127Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:393b6b64d055719fcaaea7d6992ecec4f2e2589d22bf91023333c4dd3be30754"",""started"":""2026-09-08T16:39:42.941319501Z""}"
load build definition from ./railpack-plan.json,2026-09-08T16:39:43.156749781Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:393b6b64d055719fcaaea7d6992ecec4f2e2589d22bf91023333c4dd3be30754"",""started"":""2026-09-08T16:39:42.941319501Z"",""completed"":""2026-09-08T16:39:43.156336191Z""}"
[railpack] copy used secrets hash,2026-09-08T16:39:43.325124059Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:314451ee226e21bf60d33d43cc2cf4fc16de899091b1abb392ee633adb63dfa8"",""inputs"":[""sha256:a8596629552cc7b98fdbac3a974c1fa488a67e5b48e3db0faa9f01c4535810f8""]}"
copy .nvmrc,2026-09-08T16:39:43.325126212Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:2735fda1c9656cb26d91e091642f4a4a05fd30e35c8895f2040d8a6183f2560d"",""inputs"":[""sha256:a3335e862615b0e51d56f61beac3cd19c0521c66a35970af8a4c5978d513ed49"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
copy /usr/local/bin/mise,2026-09-08T16:39:43.325126863Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:6a1623197dbb65c7ab5887ec3cbee6745ee49577a97ef543ab2ca95c42c54953"",""inputs"":[""sha256:baa9e692eab1ceee12b01e96633c34b9b840757266412bcf2df78e271569f945"",""sha256:f269172962e0a34b1a2b6f7d603e5da412672771512fed2cd9d242c35f26c28b""]}"
[railpack] loading secrets,2026-09-08T16:39:43.325127654Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:a7f9733e307dd352c82d43053b783dd17bb2ec2c36214908ce393e41545c8b51""}"
copy / /app,2026-09-08T16:39:43.325128305Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:88b6d7a15d8024a429debd53980aff21cdde3c00aff0d3db5d36a6dec18e82fb"",""inputs"":[""sha256:d694aede6c7bdeaafab8d8776003ad3a983f28323e1f8160f4872c2f0c5637fb"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
copy /mise/shims,2026-09-08T16:39:43.325129126Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:9f2fd8413d979ae64b59d586519655a6b9615117b0f7464ed68c8e9eac2c73d1"",""inputs"":[""sha256:e0b94258c7aee8135f4d0727e0bdfe1236fd42c19696c7653f2587384d7bb8fd"",""sha256:f269172962e0a34b1a2b6f7d603e5da412672771512fed2cd9d242c35f26c28b""]}"
mkdir -p /app/node_modules/.cache,2026-09-08T16:39:43.325130468Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:94dc04e9211c3f8e15b46962b8f2f851c6182032a99ecf69d707cc1216206de8"",""inputs"":[""sha256:d36224c60a785e8babe12d1d78c7c3095b45c04e2dd79a3f98a66ef09e56fe11"",""sha256:314451ee226e21bf60d33d43cc2cf4fc16de899091b1abb392ee633adb63dfa8""]}"
copy .nvmrc,2026-09-08T16:39:43.325131340Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:0b47852aeb0d72ddd93be81de1c21b8c53cd18781bead540b0076ef3d1cf65b6"",""inputs"":[""sha256:6f1702f8f2933127e8b6a9407027a133afdd8f9ec47ee9ac3c905ba6538c8eef"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
copy package.json,2026-09-08T16:39:43.325132021Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:3ea9c2a931c848a1cdc922e399daf41acf450964947a3eaa5ffa7cfc7398ddca"",""inputs"":[""sha256:296aa73f0a6c86af40e9835d3f5641849e0b417f0d152e0a5f02451e8f722f9b"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
copy /root/.local/state/mise,2026-09-08T16:39:43.325132682Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:740f5c434864fa3a95fe14899a215133879b975fcd10bd64e6ee0207fd6ccb4d"",""inputs"":[""sha256:c2bfe0aa244f7bc168569e26bee71e6df17d541bc36478a1e2dfb7b46e073ddd"",""sha256:f269172962e0a34b1a2b6f7d603e5da412672771512fed2cd9d242c35f26c28b""]}"
copy .npmrc,2026-09-08T16:39:43.325133793Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:a3335e862615b0e51d56f61beac3cd19c0521c66a35970af8a4c5978d513ed49"",""inputs"":[""sha256:94dc04e9211c3f8e15b46962b8f2f851c6182032a99ecf69d707cc1216206de8"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
copy .,2026-09-08T16:39:43.325134805Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:84a0f475a19ecbe0b15620a402205964bd3ed858fd6b666bd26418383147a204"",""inputs"":[""sha256:88b6d7a15d8024a429debd53980aff21cdde3c00aff0d3db5d36a6dec18e82fb"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
copy /opt/corepack,2026-09-08T16:39:43.325135546Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:679adc439cae921a1120793f3793f32eb0cd608b139c3d55082e5cf3465e0c66"",""inputs"":[""sha256:0d4495719856f0fe4eb00561141ba382232f53f6e57db3df62baef340d0849d2"",""sha256:28cdb1dc955c5eb941c3d7a1c21b3e294f94d83366f3e3782d90b5e132019670""]}"
copy package.json,2026-09-08T16:39:43.325136497Z,info,"{""serviceId"":""e4b15780-624b-4745-a0ff-941d15af64ef"",""deploymentId"":""ca632f6c-8a96-43ec-a279-ecd2dcb55eb2"",""deploymentInstanceId"":null}","{""level"":""info"",""source"":""buildkit"",""type"":""vertex"",""digest"":""sha256:858eaaf652172e03c3f53b15348cffb06210e9139c78452108724daa5a0ea2d3"",""inputs"":[""sha256:f269172962e0a34b1a2b6f7d603e5da412672771512fed2cd9d242c35f26c28b"",""sha256:1af8ca34012d457523ab83744b65578f594ed026e00c4571e6984a058ad72d40""]}"
